objid               ra       dec        z        Morph    T  Distance rMag umr amaj b_a name
588017703470498002 187.347967  12.45078   0.001668 dEn      -6 16.67 -16.04  2.19    61.5  0.91 MESSIER087DW07
587742772951121967 187.359675  16.40474   0.005337 S0/a      0 16.67 -18.22  2.07   134.7  0.44 IC0796
588010880641335525 187.365142   5.973622  0.004898 dS0n    -10 16.67 -13.68  1.78    25.9  0.58 SDSSJ122927.63+055825.0
587732769983889439 187.366789   8.749927  0.001958 SB0/a     0 16.67 -19.65  2.78   191.6  0.45 NGC4469
587742577517003084 187.36742   20.563552  0.003756 dI       10 16.67 -14.56  1.57    52.4  0.32 SDSSJ122928.18+203348.8
588017566564549151 187.369487  12.49618   0.000025 dSphn    -8 16.67 -14.14  1.82    36.2  0.69 VCC1191
588017724401516600 187.36989    6.771819  0.001781 SABd      7 16.67 -17.54  1.36   134.3  0.53 IC3414
588017726012129348 187.376039   7.992861  0.004747 E        -5 16.67 -17.22  2.59    55.8  0.88 NGC4467
588017725475258417 187.377369   7.696424  0.002525 Sab       2 16.67 -17.37  2.18   108.6  0.41 NGC4466
587738568167653447 187.378737  14.049079  0.008079 SA0      -3 29.92 -19.61  2.38   126.9  0.67 NGC4468
588017567638290623 187.383466  13.510466  0.000365 dI       10 16.67 -14.08  2.49    35.3  0.46 VCC1198
587722984427684064 187.386232   0.839543  0.007452 Sdm       8 27.42 -16.01  1.33    81.4  0.21 UGC07625
588017704544239911 187.390195  13.196017  0.00405  dI       10 16.67 -13.39  1.16    21.7  0.69 AGC223724
587734893830013012 187.395663  10.793102 -0.00031  Sm/Im    10 16.67 -15.9   1.2     58.1  0.72 IC3416
588017726012129381 187.395811   8.058002  0.004643 E        -5 16.67 -16.    2.8     25.7  0.91 VCC1199
588017726012129507 187.404389   7.932747  0.002911 dEn      -6 16.67 -15.9   2.42    37.   0.95 NGC4471
588017729763147815 187.407406   7.824203  0.007869 SAa       1 29.08 -19.82  1.46   134.7  0.59 NGC4470
588017724938387528 187.408006   7.106534  0.002664 dS0n    -10 16.67 -15.39  2.26    72.7  0.39 VCC1204
588017564953936036 187.410413  11.298973  0.00495  dSphn    -8 16.67 -14.77  2.19    32.5  0.93 VCC1210
587726016682786937 187.412997   3.612683  0.004348 SAm       9 16.67 -15.93  1.48    46.4  0.83 VCC1208
588017566564548774 187.413523  12.548239  0.003642 dSphn    -8 16.67 -15.2   2.05    48.5  0.94 VCC1213
587734893293207716 187.419184  10.384945  0.004689 dS0un   -10 16.67 -14.42  2.19    32.5  0.85 VCC1209
587742774561800492 187.430665  17.515524  0.000359 dSphn    -8 16.67 -14.12  1.97    34.7  0.69 SDSSJ122943.36+173055.8
588017564954001416 187.432997  11.404687  0.00013  Sm/Im    10 16.67 -15.79  1.4     83.   0.44 IC3418
588017704007434502 187.433658  12.805466  0.00162  dSphn    -8 16.67 -13.49  1.87    22.6  0.84 VCC1219
587735348576190606 187.435761  15.024751  0.004406 dEn      -6 16.67 -15.58  2.23    61.5  0.55 IC3419
588010880372965500 187.438423   5.920232  0.002742 dSphn    -8 16.67 -15.44  2.52    49.6  0.98 VCC1218
587738952025047172 187.441031  37.525734  0.007427 dI       10 27.32 -15.12  1.01    35.   0.4  SDSSJ122945.85+373132.7
587724650870931591 187.442646  -1.295119  0.00754  dI       10 27.77 -14.89  1.23    24.4  0.78 SDSSJ122946.16-011743.2
588017726012194819 187.444855   8.000483  0.002895 E        -5 16.67 -21.2   2.78   107.3  0.86 MESSIER049
588017728689471586 187.447158   6.965282  0.003094 dSphn    -8 16.67 -14.57  2.01    33.5  0.89 VCC1225
587729153599012976 187.452805  64.033027  0.007672 Sab       2 28.3  -18.56  1.98    79.   0.48 NGC4481
588017567638355972 187.453617  13.429432  0.007472 E        -5 27.38 -21.81  2.59    -9.  -9.   NGC4473
587726014535303351 187.460748   2.03159   0.005924 dI       10 21.33 -14.98  1.89    34.7  0.5  SDSSJ122950.58+020153.7
587735346965643378 187.463393  13.867943 -0.001117 dI       10 16.67 -15.71  1.6     48.7  0.8  VCC1237
588017702933692461 187.470807  11.962306 -0.001334 dSphn    -8 16.67 -14.08  7.67    36.1  0.49 VCC1239
588017111296966729 187.4725    47.531111  0.001274 dI       10  2.77 -12.99  1.16   106.6  0.54 UGC07639
587738568167718946 187.473101  14.068577  0.005297 S0pec    -3 16.67 -19.47  2.44   182.4  0.54 NGC4474
588017724938453436 187.47794    7.138182  0.00239  dSphn    -8 16.67 -14.3   1.82    38.8  0.58 VCC1240
587722983353942214 187.495188   0.027235  0.008046 Epec     -5 29.79 -16.76  2.41    37.6  0.67 2MASXJ12295883+0001379
588017703470563376 187.496164  12.348651  0.006571 SAB0     -3 16.67 -18.96  2.18   139.5  0.72 NGC4476
588017726549065760 187.497984   8.43182   0.002055 dEbc     -7 16.67 -15.69  1.5     51.3  0.73 2MFGC09847
588017726012194926 187.501459   7.929843  0.000921 dI       10 16.67 -15.74  4.2    100.4  0.36 UGC07636
587722982817136763 187.508746  -0.410569  0.00092  dEblue   -9  1.35  -7.78  1.29    19.   0.68 SDSSJ123002.09-002438.0
588017705081176125 187.509126  13.636549  0.00452  SB0/a     0 16.67 -20.27  2.66   228.8  0.8  NGC4477
587734892219465898 187.510886   9.403288  0.003    dI       10 16.67 -14.36  1.86    37.7  0.5  SDSSJ123002.61+092411.8
587729154135883995 187.518997  64.418709  0.008698 dEn      -6 32.39 -15.06  1.91    23.6  0.66 SDSSJ123004.54+642507.3
587742902862348430 187.521033  17.398326  0.008265 Im/BCD   12 30.66 -15.54  1.03    83.2  0.25 LSBCF573-09
588017726012194894 187.521145   8.073328  0.004153 dEn      -6 16.67 -16.73  2.29    65.7  0.93 VIIIZw189
587734893830078625 187.543018  10.779488  0.006154 dEn      -6 16.67 -18.06  2.23   109.3  0.67 NGC4482
588017566027743291 187.545361  12.195496 -0.001401 dSphn    -8 16.67 -14.58  1.86    38.4  0.89 VCC1264
587726032788717687 187.556303   2.624994  0.00546  Sm/Im    10 16.67 -15.67  1.26    80.2  0.53 UGC07642
587732772131439174 187.567037  10.532879  0.000852 dI       10 16.67 -13.55  1.75    27.7  0.55 VCC1269
587734891682660458 187.570848   9.085136  0.006721 S0/a      0 16.67 -16.46  1.88   101.6  0.36 IC3430
588017703470628876 187.57256   12.328552  0.0045   E        -5 16.67 -17.13  2.59    14.8  0.97 NGC4478
588017705081241611 187.576548  13.577641  0.002922 SB0      -3 16.67 -18.85  2.46   101.4  0.92 NGC4479
587725041705812070 187.5895    -1.63825   0.0068   dI       10 24.83 -14.2   1.48    25.1  0.74 2dFGRSN250Z150
588017721719652476 187.598224  42.901599  0.001455 Sm/Im    10  3.49 -12.31  1.17    86.2  0.34 MCG+07-26-012
588010878225547313 187.611585   4.246574  0.008056 SABc      5 29.83 -19.84  2.41   166.5  0.45 NGC4480
587728676857971023 187.61979   63.920469  0.00903  dI       10 33.71 -15.93  1.47    47.7  0.42 SDSSJ123028.75+635513.7
587742576443392132 187.624723  19.673032  0.00289  SA0      -3 16.67 -17.17  2.17    59.3  0.91 IC3436
588017720109039678 187.629016  41.700392  0.001644 dI       10  4.25 -16.    1.05   159.3  0.66 NGC4485
588017566564679738 187.633203  12.490171  0.005187 E        -5 16.67 -18.07  2.67    50.4  0.94 NGC4486B
587734893293273189 187.634583  10.260889  0.00367  dI       10 16.67 -15.31  2.92    29.4  0.92 VCC1295
587724650870997045 187.637171  -1.329585  0.0024   Epec     -5  7.27 -11.45  2.93    13.7  0.74 SDSSJ123032.92-011946.5
588017720109039651 187.650971  41.644641  0.001928 Im/BCD   12  5.38 -17.83  1.35   217.2  0.47 NGC4490
587735349113192647 187.660942  15.608081  0.002534 dSphn    -8 16.67 -13.97  1.75    28.7  0.91 VCC1302
587735348576321628 187.666146  15.12969  -0.00036  SB0      -3 16.67 -16.76  2.06   102.8  0.33 IC3435
587734891682660414 187.66935    9.015671  0.002919 SAB0     -3 16.67 -18.97  2.58   147.1  0.53 NGC4483
588010880373031059 187.674964   5.878787  0.00771  dEblue   -9 28.46 -15.46  1.05    19.3  0.93 SDSSJ123041.99+055243.6
587735346965709031 187.685923  13.799428  0.004153 dSphn    -8 16.67 -13.91  1.84    30.1  0.6  VCC1307
588017564954067020 187.691263  11.34318   0.005707 dEn      -6 16.67 -16.37  2.17    76.   0.51 IC3437
588017566027808967 187.693277  12.09905   0.004219 dI       10 16.67 -13.96  0.88    26.4  0.68 VPC0766
588017725475389596 187.697048   7.605443  0.00503  dEbc     -7 16.67 -15.3   2.15    49.5  0.88 VCC1311
587722984427815193 187.699107   0.975587  0.0079   dI       10 29.21 -14.64  1.21    20.   0.72 2dFGRSN388Z089
588017702933758072 187.702519  12.045226  0.004185 BCD      13 16.67 -14.49  0.54    22.7  0.6  VCC1313
588017704544371401 187.704218  13.223831  0.00026  dI       10 16.67 -14.72  2.01    49.3  0.58 VCC1314
588017703470628939 187.705907  12.391141  0.00436  E        -5 16.67 -20.47  2.72    64.2  0.95 MESSIER087
588017726549131406 187.71405    8.359992  0.003242 SB0/a     0 16.67 -18.76  2.22   297.2  0.24 NGC4488
587742773488123971 187.717703  16.758839  0.003065 SA0      -3 16.67 -18.87  2.41   126.3  0.83 NGC4489
587722984427815095 187.726261   0.964316  0.0079   dI       10 29.21 -14.8   1.27    23.6  0.48 SDSSJ123054.30+005751.5
587735348039450805 187.732213  14.7739    0.00846  dI       10 31.45 -16.67  1.72    45.   0.69 VCC1323
587741720673517801 187.73341   26.511184  0.003154 dI       10 10.28 -13.12  1.04    30.8  0.81 SDSSJ123056.02+263040.3
588017702396952593 187.737957  11.483533  0.001658 SB0      -3 16.67 -18.59  2.16   158.3  0.47 NGC4491
588017566027808809 187.740448  12.270335  0.001501 E        -5 16.67 -18.97  1.79    -9.  -9.   NGC4486A
588017726012325893 187.748814   8.077885  0.005804 SAa       1 16.67 -18.86  2.68   112.6  0.8  NGC4492
587738570315268270 187.751082  15.730753  0.006259 dI       10 16.67 -16.14  1.93    53.5  0.64 VCC1334
588017729763344500 187.754681   7.723228  0.004153 dSphn    -8 16.67 -14.33  2.38    40.8  0.78 NGC4472DW04
587742775098802227 187.759313  18.00343   0.00695  dI       10 16.67 -14.86  1.26    59.1  0.44 SDSSJ123102.23+180012.3
588017566564745316 187.760788  12.570589  0.003976 dEblue   -9 16.67 -11.97  1.87     8.5  0.77 SDSSJ123102.59+123414.1
587726031715106868 187.766246   1.676256  0.003686 dI       10 12.41 -15.14  1.39    57.2  0.75 CGCG014-054
588017626156237018 187.775243  44.746978  0.00319  dEbc     -7 10.43 -13.26  1.72    27.2  0.79 SDSSJ123106.05+444449.1
588017720645976365 187.787893  42.092752  0.001812 dI       10  4.92 -10.98  0.72    26.9  0.75 SDSSJ123109.09+420533.8
588017567101616506 187.793407  13.09734   0.00514  dSphn    -8 16.67 -13.77  2.02    25.7  0.79 VCC1340
588017703470694612 187.815543  12.331771  0.005955 dEn      -6 16.67 -16.64  2.23    54.   0.91 IC3443
587735346965774373 187.820292  13.828083  0.00062  dI       10 16.67 -11.46  3.18     7.1  0.73 VCC1351
588017704007565431 187.830947  12.737993 -0.001177 dS0n    -10 16.67 -15.38  1.82    45.1  0.76 IC3445
588017566564745365 187.831527  12.611552  0.005889 dS0un   -10 16.67 -14.62  2.02    41.1  0.68 MESSIER087DW12
587738568167850125 187.834131  14.115187  0.004443 dEn      -6 16.67 -16.78  2.28    89.4  0.81 IC3442
587724650334191872 187.834349  -1.695946  0.0069   Sm/Im    10 25.23 -13.65  1.28    23.3  0.38 2dFGRSN250Z126
588017702396952741 187.845567  11.492379  0.003999 Sm/Im    10 16.67 -16.28  1.1     61.2  0.53 IC3446
587742774025060430 187.846626  17.20639   0.00451  dEbc     -7 16.67 -16.37  1.89    80.2  0.66 IC3448
587741727116689432 187.850152  25.774991  0.0045   E        -5 15.66 -20.54  5.16   244.9  0.67 NGC4494
588017702397018114 187.885512  11.624708  0.003746 SAB0     -3 16.67 -18.77  2.46   168.3  0.51 NGC4497
588017702933889287 187.888963  12.063772  0.00259  dS0un   -10 16.67 -14.68  1.89    41.8  0.66 VCC1369
587739408393830540 187.902397  36.00747   0.005748 SAc       5 20.64 -15.96  1.36    43.4  0.69 KUG1229+362
587738569241657355 187.907259  14.859785  0.008536 Im       10 31.75 -18.05  0.97   119.   0.31 IC3453
587732772668440866 187.912496  10.840678  0.002111 dI       10 16.67 -15.32  2.01    53.8  0.76 VCC1377
587742902325673990 187.912847  16.853904  0.005057 SBd       7 16.67 -18.09  1.79   113.6  0.61 NGC4498
588010877688807475 187.913491   3.939477  0.005771 SBd       7 16.67 -17.92  1.8     -9.  -9.   NGC4496A
587742577517264984 187.926527  20.481644  0.006253 SAdm      8 16.67 -16.49  1.48    84.3  0.63 KUG1229+207
587728677394907194 187.946752  64.23379   0.009123 E        -5 34.09 -19.77  2.41   109.6  0.66 NGC4510
587724648723644454 187.949964  -2.970507  0.007776 BCD      13 28.72 -17.07  0.99    43.4  0.63 ARK373
588017566564810871 187.963921  12.656995  0.004326 dEn      -6 16.67 -16.74  2.18    99.7  0.6  IC3457
588017703470760117 187.966671  12.481806  0.003122 dEn      -6 16.67 -15.71  2.1     -9.  -9.   MESSIER087DW08
588017566027939963 187.970408  12.266407  0.003263 dEn      -6 16.67 -14.02  2.21    18.   0.84 SDSSJ123152.89+121559.0
587735347502710916 187.974388  14.306491  0.001518 dEn      -6 16.67 -15.75  2.02    80.5  0.44 VCC1400
587729153599144025 187.975909  64.043132  0.009521 dS0n    -10 35.68 -15.15  1.66    22.7  0.6  SDSSJ123154.22+640235.2
587735348576452640 187.97824   15.124111  0.006995 SBd       7 16.67 -17.89  1.44   126.4  0.62 IC0797
588017730837151850 187.982326   8.602238  0.003422 dS0un   -10 16.67 -15.45  1.95    38.6  0.78 VCC1395
588017566027939969 187.982979  12.174039  0.000927 dEun     -6 16.67 -16.77  2.19    81.   0.86 IC3459
588017702933889270 187.984905  11.972654  0.00365  dSphn    -8 16.67 -13.9   2.15    31.1  0.66 VCC1396
587739720288239709 187.99404   29.709606  0.002161 Im/BCD   12  6.32 -13.53  1.56    75.1  0.65 UGC07673
587726031715172566 187.996015   1.84372   0.0079   dI       10 29.22 -13.97  1.62    18.   0.69 2dFGRSN388Z025
587742775635738846 187.996158  18.347767  0.005843 dI       10 16.67 -13.56  1.45    23.9  0.7  SDSSJ123159.08+182052.0
SDSSJ123159.16+142 187.996503  14.420387  0.007609 SAb       3  0.   -18.39 -9.     522.7  0.54 MESSIER088
587738947221717000 188.000682  39.832663  0.00232  Sm/Im    10  6.96 -15.1   1.45    99.4  0.57 UGC07678
588017566564810927 188.003172  12.620305  0.001644 dSphn    -8 16.67 -14.96  1.88    51.2  0.52 MESSIER087DW10
587725550139277379 188.006367  66.332605  0.007685 SAB0     -3 28.36 -19.32  2.57   105.9  0.73 NGC4513
588017702933954686 188.011393  11.890068  0.003339 dEn      -6 16.67 -16.68  2.19    66.2  0.88 IC3461
587742773488255174 188.013464  16.687637  0.005134 SAcd      6 16.67 -17.28  1.72    96.7  0.52 NGC4502
588017565491069090 188.023685  11.817903  0.003009 dI       10 16.67 -15.82  1.39    53.6  0.87 IC3466
587734894367211536 188.025976  11.17641   0.004476 SAB0     -3 16.67 -19.93  2.69   193.6  0.42 NGC4503
588017704007696463 188.038796  12.838929  0.00064  dEn      -6 16.67 -14.65  1.91    40.4  0.59 VCC1414
587738569778528410 188.039932  15.300926  0.00526  dEn      -6 16.67 -15.86  2.11    62.   0.61 IC3462
587722981743591718 188.040339  -1.095259  0.008    Sdm       8 29.62 -16.05  1.47    62.9  0.29 SDSSJ123209.67-010543.0
588017567638552644 188.043865  13.419617  0.002272 SAa       1 16.67 -18.25  2.17   149.1  0.61 NGC4506
588017702933954732 188.051008  12.061541  0.003284 dS0n    -10 16.67 -15.26  2.01    45.7  0.75 IC3465
587734893293469798 188.059218  10.251453  0.004577 E/S0     -5 16.67 -17.8   2.28   102.2  0.83 IC3468
587742903936286851 188.079472  18.244733  0.002729 dEbc     -7 16.67 -16.82  2.05    71.4  0.77 IC3473
587735349650260056 188.095044  16.018874 -0.00044  Sm/Im    10 16.67 -16.32  1.54    65.5  0.72 IC3471
588017564954263630 188.097442  11.262971  0.005003 dEn      -6 16.67 -17.67  2.35    73.5  0.96 IC3470
588017702933954606 188.097888  11.893267  0.003703 dSphun   -8 16.67 -15.67  2.2     64.6  0.79 VCC1426
587724650334322721 188.09839   -1.740123  0.0069   dEbc     -7 25.23 -16.48  1.08    31.5  0.83 UM504
587729160037269762 188.106253   5.655466  0.003705 dSphn    -8 16.67 -14.3   1.91    34.1  0.9  VCC1430
588017948816179304 188.112056  42.704121  0.001791 Im/BCD   12  4.85 -15.32  1.38   114.4  0.8  UGC07690
588848900453105747 188.116447   0.390631  0.005104 SABd      7 18.07 -17.56  1.73   138.   0.73 NGC4517A
588017726012457036 188.13668    8.045781  0.002031 dI       10 16.67 -16.49  4.8     94.4  0.76 UGC07688
587728676858101872 188.136764  63.877331  0.00994  SBdm      8 37.35 -18.56  1.59   126.4  0.55 UGC07700
587735349113389075 188.13919   15.41539   0.001171 dEn      -6 16.67 -17.16  2.21    67.5  0.88 IC0798
587732770521088025 188.139598   9.173656  0.004303 dEbc     -7 16.67 -16.81  1.47    57.3  0.66 UGCA284
588017726012457166 188.149324   8.092401  0.00262  dEn      -6 16.67 -15.69  2.06    48.8  0.68 VCC1441
587734892756598885 188.149471   9.886242  0.005842 dS0un   -10 16.67 -15.72  7.36    36.3  0.77 VCC1444
587739506618597442 188.149896  33.223535  0.00268  dI       10  8.4  -14.14  1.09    59.9  0.5  KUG1230+334A
587742775098933374 188.150633  18.023044  0.003005 dEn      -6 16.67 -16.66  2.07    83.   0.48 LSBCF574-08
587729159500398705 188.150803   5.38807   0.00281  dI       10 16.67 -14.19  2.33    31.2  0.69 VCC1443
587726032788979761 188.153865   2.663769  0.005784 Scd       6 16.67 -17.37  1.47   232.6  0.13 SDSSJ123236.14+023932.3
587732771594829944 188.162538  10.092071  0.00399  dS0n    -10 16.67 -15.77  2.12    54.1  0.93 VCC1446
588017704007762006 188.171754  12.773424  0.008616 dSphun   -8 32.08 -18.24  2.85    -9.  -9.   IC3475
587738568167981183 188.174518  14.050439 -0.000564 SABdm     8 16.67 -17.95  1.25   142.3  0.67 IC3476
587735349650260010 188.177706  15.909879  0.003982 dEn      -6 16.67 -15.62  1.98    68.1  0.44 VCC1451
587735348576518279 188.178482  15.036135  0.004153 dSphn    -8 16.67 -14.35  1.84    32.1  0.74 VPC0882
587735347502776497 188.184144  14.19618   0.006495 dEn      -6 16.67 -17.39  2.31    90.1  0.87 IC3478
587722983354269713 188.188926   0.113574  0.003739 Sc        5 12.63 -18.67  2.63   329.7  0.24 NGC4517
587726013998760219 188.193496   1.56912   0.005088 dI       10 18.01 -14.42  0.75    38.1  0.51 2dFGRSN389Z231
588017729763541190 188.194864   7.799037  0.004479 dI       10 16.67 -14.99  1.37    52.8  0.52 VCC1455
587729153599209477 188.198472  63.939218  0.008466 SA0      -3 31.48 -20.46  2.71    -9.  -9.   NGC4512
587738952025309253 188.200782  37.622586  0.001654 SBd       7  4.3  -15.28  1.59   218.3  0.29 UGC07699
587726015609372746 188.210618   2.797298  0.00347  dI       10 16.67 -15.15  1.77    46.8  0.6  VCC1457
587726032788979921 188.214029   2.629728  0.005911 dI       10 16.67 -14.99  1.78    45.2  0.63 VCC1459
588023669710323920 188.215192  20.183489  0.008446 Scd       6 31.4  -17.99  1.82    71.3  0.43 NGC4529
588023669710323920 188.215192  20.183489  0.008459 Scd       6  0.   -20.1   1.82    35.7  0.43 NGC4529
587739504471113859 188.224044  31.547377  0.001111 dI       10  2.13  -9.15  6.93    -9.  -9.   UGC07698
587726033862787086 188.23156    3.360428  0.002448 Sm/Im    10 16.67 -15.42  1.01    54.   0.97 VCC1465
587728677394972785 188.231623  64.307784  0.009253 Sc        3 34.61 -16.9   1.55    59.5  0.31 MCG+11-15-062
588010878762680470 188.240101   4.578152  0.004113 Sm/Im    10 16.67 -15.26  1.14    64.1  0.53 VCC1468
587742772951515182 188.2707    16.265527  0.003396 SA0      -3 16.67 -18.71  2.24   117.2  0.74 NGC4515
587735349113454945 188.275705  15.507415  0.00415  dI       10 16.67 -13.62  1.87    31.5  0.45 SDSSJ123306.16+153026.6
587739098601291980 188.277916  38.116696  0.0024   dI       10  7.28 -10.94  0.91    -9.  -9.   NGC4509
587739608628658197 188.278013  32.0929    0.00305  Im/BCD   12  9.88 -15.78  0.98    71.2  0.62 BTS142
